dataset,index,input_sha256,prompt_length,target_length,DT_RISE,DT_MAS,DT_Recall10,signed_RISE_source
niah_mq_q4,60,3f2c6ce48233588ce1f5b2013921a981bb28a29f4cbc3ceca2665f3b15fbc415,959,324,0.08166991236611491,0.11302549341312776,0.569620253164557,proof
niah_mq_q4,61,837a6e9b84ec24704addc8ab0620ba3704c968dcf76fc90d70d1b36030e966ca,959,336,0.097447484123107,0.13417964744802932,0.5949367088607594,proof
niah_mq_q4,62,92bbe4805aa4b844a591cb5d8f24292f60a602e1004e426b346248022012d266,956,385,0.09722222222222225,0.1259122213830289,0.5769230769230769,original_signed_call
niah_mq_q4,63,4a299b68bf0f34c9cae141afd5d7fb923852939c5aebaea27e69e0b3e97d34fc,959,366,0.10441542288557212,0.13498737597760116,0.6455696202531646,original_signed_call
niah_mq_q4,64,c58b69ea954a05998df2601698e9907b507a665d536390e82b54382f2081ef59,959,399,0.06668526785714286,0.08919213517127596,0.5822784810126582,proof
niah_mq_q4,65,510687d24a1336dd755b3d36d99df0c216226000bbdaf8fc9c7509a5a54c63bd,347,398,0.21259811616954477,0.2927795050493048,0.21794871794871795,original_signed_call
niah_mq_q4,66,7657d2389b1c7836c78c434a7fccea2c333536dc6c3cabb6596c66e48f4a7557,959,392,0.0735729112610275,0.10944975753375985,0.569620253164557,proof
niah_mq_q4,67,b1d6d42bc16bc1b4cf7acbd44e11522cca1f5c82a30c3cb9c9a4ea03a13c06fa,962,400,0.07863436123348018,0.10881278198627087,0.575,proof
niah_mq_q4,68,11bd2fd9d37a6e29187830121f074045d0e9757bb61e3caf74b192afbe8c1f1d,350,456,0.21589422028353328,0.3029663378325556,0.21518987341772153,proof
niah_mq_q4,69,86d53ae85c4ebe982d7a572e606e70a4a971145c5c1f9da3158076173bc6e239,959,376,0.06771676300578036,0.0993207772474091,0.6075949367088608,proof
niah_mq_q4,70,f3d75b1b629ff2b13f74c7d79ca4505cc68825f5b16561fa81437423d430756c,354,401,0.2717871485943776,0.39972105929586005,0.2375,proof
niah_mq_q4,71,fc9711ce109272bea943cf505f76ca08c9771396b7f755f17b2fbd005bd6f6b2,956,380,0.0986144578313253,0.13175052544862864,0.6282051282051282,proof
niah_mq_q4,72,bc6a307f2e4e7536884b7412569403165d9f9c27e36a11ec223e69234e393e06,959,381,0.0930066079295154,0.13116866777465036,0.620253164556962,proof
niah_mq_q4,73,9aafba9db80fc072822afad7c2456395efa00f2ddbe5f1f406990d11d4550a82,956,405,0.06406455862977602,0.08684686220475624,0.6538461538461539,proof
niah_mq_q4,74,1192f3838113ec74c017ad724037b47be23d00049ec01a72b6bf2ead12429fab,953,373,0.09016245487364623,0.12775344527015103,0.5324675324675324,proof
niah_mq_q4,75,23eac630b0b4ccaa1fadd949c2e5f34e65beb134fa27777275517cebe6b73c43,959,342,0.07486522911051213,0.10881100879459515,0.6835443037974683,proof
niah_mq_q4,76,571df759ada5941fc04b4b4561b96d803bbd9e0e7f00bf60779af1732d9a2bc7,959,405,0.07753819615574176,0.10655033848989477,0.5569620253164557,proof
niah_mq_q4,77,bee479de666758718a85613ee554ba7bd7bfd0fbb7706c5cc479e832e2139930,968,396,0.10805984555984556,0.15326352884893168,0.5853658536585366,proof
niah_mq_q4,78,7d13c4bda1aaa8a7d348afe67e18b63f8065b51facd84c3252d3b9094b5e5f60,956,404,0.06946517412935324,0.09946667581558952,0.5512820512820513,proof
niah_mq_q4,79,2ec9af951bf7b4ee9accf5205ef18f1a700af998f8ea994f4e72552b3ab968e9,962,413,0.07792079207920792,0.1101416109980323,0.6,proof
niah_mq_q4,80,b3060491d623542ade8549276bb00d972f1ac5449055d1285ed42b98e077dd1d,353,593,0.23001126126126126,0.33722645842783683,0.15,proof
niah_mq_q4,81,5cc82dad7b9df2f0ab32b1142986dc9f1ef8ed1df1f108ef4edc26ef545645df,962,369,0.08892794376098419,0.12133579008557269,0.575,proof
niah_mq_q4,82,a04ee5001bf7afe5a8d136bb93550585c749b8811ffe3fd08b90c59745714f11,962,375,0.09468787515006002,0.12351489899899062,0.6375,proof
niah_mq_q4,83,400799d0533e738f0e72f24d1bdb19a27ff4d2529c58ee20d5eb8d571b7a2d61,344,393,0.22712121212121214,0.3136286285001707,0.19480519480519481,proof
niah_mq_q4,84,141483aa8fb746bc127c14c9f60a61f294dbd9e8c218607d8dacf1d645b79f1c,956,456,0.09182795698924731,0.1290909874950714,0.5769230769230769,proof
niah_mq_q4,85,d6e4e47a0fdfabd1fbc4f7e066cd1f8ff0c546e15c67fce6e07ae556a7df7394,953,386,0.07126937984496125,0.0966977965950457,0.5584415584415584,proof
niah_mq_q4,86,8d6a478bd9b38e0d68d7c26ec0fadd07bfddf97240c96067f6470e7dfb624329,953,442,0.073287841191067,0.10633591108272374,0.5974025974025974,proof
niah_mq_q4,87,c1698ff740c5bdc894d8ed1af11c29750eb9f81374146cb5a58d85f29cb926e8,959,355,0.08250834260289211,0.10361555292692781,0.5569620253164557,proof
niah_mq_q4,88,46ff7010072a4cf7cf05155c9ba02e39d805cc59dadaef3b5771a729dbd96058,959,375,0.07623239436619719,0.10391011019499592,0.620253164556962,proof
niah_mq_q4,89,45ba0b14dcfae6881a96b32930e6c1d99d6a82f47d10de6885a74dcb18458a75,956,449,0.08281404549950544,0.10402957447453202,0.5897435897435898,proof
niah_mq_q4,90,6ac6a5177d66f4783fc0633f67f68de49932d19f4b6772f2551be44c108c31b0,950,366,0.07267866458007302,0.09434332760328057,0.5921052631578947,proof
niah_mq_q4,91,4c8fcdfb79d75b998a046dcf27b76645c5eedf8c8120054b6ef84e7db2a813b0,968,336,0.09943487621097954,0.13377642675114093,0.6341463414634146,proof
niah_mq_q4,92,e47ed6635456a7c32149a0ee0e7e605b1a20b94fdff77ae7a84a4d52bd0b5ac8,956,455,0.0653765690376569,0.08506267305575999,0.6025641025641025,proof
niah_mq_q4,93,579d5ffdc5e21ecea447f2f6574a25f2ff8c29178b502bf17b5823e99687a156,962,368,0.06418918918918919,0.07738472847579833,0.6125,proof
niah_mq_q4,94,07f112e1ed4caa19282ca3b31d7625831a3f561a232dd4abad1dd00d44b04d32,357,510,0.30903171007927516,0.4745340708759872,0.19753086419753085,original_signed_call
niah_mq_q4,95,e21dcec00345c60c50f4c41ceb824874f21430a913716d5aadc7ce0ac6de6cad,341,380,0.2516862170087976,0.3699503053207063,0.23684210526315788,original_signed_call
niah_mq_q4,96,b0fead45705b271096d242ca7bf3915c15468e18dd904aa31c009964f14a3d2d,359,433,0.2239329268292683,0.3202684651788544,0.1951219512195122,proof
niah_mq_q4,97,c983f0254eafec214a763e8fa9031547fcc5ad5e2b130d389f5dc309506ea163,368,454,0.2877154046997389,0.4152385900783916,0.2,original_signed_call
niah_mq_q4,98,d8d6b2be30b80459d553862f9383bc56c3061c0a3cddbcbcc26a27bb7275710f,965,393,0.07200346706290243,0.09282446753774438,0.6296296296296297,proof
niah_mq_q4,99,f00e374372f58eb90e4c0c8281ce1f97635bbaae07cace3e3c498174dee29d2d,959,374,0.13809523809523808,0.20969796617338732,0.6582278481012658,original_signed_call
niah_mq_q8,0,0e09006750203d183eea555e51c05f5e949cadf596f946f63fe02f6ed15c855a,387,642,0.3700935251798561,0.5337078285848074,0.12962962962962962,proof
niah_mq_q8,1,5f284b6eba422d1b7bbf8412fccdd5aff446d61babcefa9bfcaa626c7e6b3495,375,815,0.3908010118043845,0.5460758726943757,0.11392405063291139,original_signed_call
niah_mq_q8,2,1d9e3b322cc4b8938cb0c4645d204f374583399e5c9ad7b2e3fd4cc8d7936428,366,717,0.3887810667411338,0.5678562018807318,0.11612903225806452,proof
niah_mq_q8,3,000a13b29ed91c312e1195d8723a444a1a3c0d79edfe3fd8ecfe5aea32f5ab5d,381,622,0.4319729286300246,0.6467579956660614,0.1125,original_signed_call
niah_mq_q8,4,843b5e8e1a22fdb97e3da502fe6dbb0c693897d6a42ec6b12db422b03457f780,375,764,0.34828954570333875,0.5006478798335691,0.10126582278481013,original_signed_call
niah_mq_q8,5,e04ddb6ef0293cc01163e0d85c49347ed910a1b1391de569c7e432044c895e9e,375,646,0.34704106280193237,0.4921693396852822,0.10126582278481013,original_signed_call
niah_mq_q8,6,3544ad9e03271d7c473a489cc3be66a5930a3bb37dd442fa9dffd2ec7fda33c8,381,639,0.3871212121212121,0.560937641511823,0.1125,proof
niah_mq_q8,7,4c36b3006f4d7edd38f2f99ada0d2895c42d65557b07916616ee8ad9ad487191,378,627,0.4058263020075648,0.5989995098040842,0.11949685534591195,proof
niah_mq_q8,8,381ef9a55def033ce2c1081b64728f659258eb2446b307d51ff026585fc18c12,381,685,0.3586141533277169,0.5093508246971166,0.125,proof
niah_mq_q8,9,cb6797a942a692af230bb680f7c9c66fea3b2e230ae87e89029a523b70ce787a,968,641,0.1287835926449788,0.1742027162348554,0.34868421052631576,proof
niah_mq_q8,10,7e88dcdd32f356b70e5d8fab6198f0513b3c0529c52953e0767837efa679e072,381,858,0.36255219206680583,0.5285062792747961,0.1125,proof
niah_mq_q8,11,5b5dbe887b10a7bb6bc37c61fbce434c15011d7a64c4eb9132751047f0118d41,378,790,0.3797383720930233,0.5464683293377106,0.13836477987421383,proof
niah_mq_q8,12,208db4a327f33b5a0033325bee6e5d3f8e37e83e59ef0f4cbaf0d5cacafd105b,372,669,0.39394392257329913,0.5969358116830727,0.1464968152866242,original_signed_call
niah_mq_q8,13,863384ab541324d5e90a25edf9f2be5df6794f7442d420d2526674ef1e5e581d,381,742,0.43586894990093394,0.6558196409011233,0.13125,original_signed_call
niah_mq_q8,14,d8b0ad9a30689bb690e96126d0a04e476cdf7d7ff566bd2d7693ccab5eb351c7,971,780,0.13315384615384615,0.17139969424319823,0.3137254901960784,proof
niah_mq_q8,15,a907dc95bdc04a940e432f1e4fbf2421d454c92d445caf64993aab9d2f9480e5,974,773,0.13386408404464872,0.19288249130907822,0.2987012987012987,proof
niah_mq_q8,16,de9442908807eadf0114bd67c5a4b78b5c01243d99053ea8c70e0ab5f8dc7ffe,369,783,0.3082943241661791,0.42479952438388013,0.1346153846153846,proof
niah_mq_q8,17,b13056275387f468df2161b27291a3e806050647016b3b32cbdf326635c17d7b,381,626,0.41723648850403106,0.6202644065338648,0.125,original_signed_call
niah_mq_q8,18,f328f73a56b2aa0ac07e5a16a0b33fe0c82f267af0bb03a1a2a1e5133b9d3f25,381,528,0.3973318938926589,0.5799356983645352,0.125,original_signed_call
niah_mq_q8,19,23b81439f7056519d95a114a70d58f0fa63bfff4e0cdfeddc77cddc0794364b9,384,751,0.41298104537622055,0.6141496120903136,0.13043478260869565,original_signed_call
niah_mq_q8,20,b04e8fd0113f3a38650d92761916553695f9d83e50d3721e5154d673c0c5945b,372,726,0.43352689486552565,0.6403817408686171,0.14012738853503184,proof
niah_mq_q8,21,d6727ae6426c7a82a1498c3bb8b5c697fd3bd0d6df1e398c1d08e13cd444fcc0,372,513,0.3789007092198582,0.5568082330539029,0.11464968152866242,original_signed_call
niah_mq_q8,22,64d291e33c89ead931ee1c40157d513d19b46a244e3b0b208a568190925577e2,369,726,0.41915089008194417,0.624773508065061,0.1282051282051282,original_signed_call
niah_mq_q8,23,fb72c0126f04fa654d40540df4dc16113394beac54e36b593e27fdafa9ea0afd,369,850,0.3381152460984394,0.46615344928503866,0.14102564102564102,proof
niah_mq_q8,24,efe9fd153a73a62cfbace20130ebde104fd8b35e3814f67db76b3289bd300131,373,832,0.3594404548174745,0.5160541731589421,0.12738853503184713,proof
niah_mq_q8,25,cd5bf8efc636bc7020a613042e847c9c5149889fd1dbc83f7ccce78e048d1cb0,378,503,0.3597549909255898,0.5105004814585613,0.12578616352201258,original_signed_call
niah_mq_q8,26,df6ff28ae30049ccc58241020bfdc2bfa289c97d07865675143f008f78624450,369,664,0.40018175809649703,0.5746975027565946,0.12179487179487179,proof
niah_mq_q8,27,dbceb4960eb5b6fe410d96930a3503aeb29f57992d3183b47ae60c99a2f501f1,378,644,0.3974663151728179,0.5839661876768013,0.11320754716981132,original_signed_call
niah_mq_q8,28,2623f86d3dd458a64ff4cd83a157aee4ffa027e00be54fbf9850f657b3aeff29,378,742,0.40128865979381445,0.5903237018314246,0.11949685534591195,proof
niah_mq_q8,29,8f1a746c0949c165a41baa50284193015fa3f3210bcdf68a4656f71abb3a93ae,372,442,0.36675330148918234,0.5287894007239684,0.11464968152866242,original_signed_call
niah_mq_q8,30,2dc4fac01142f87ca8a1591e52b22ec623512d42bea796a1533a962c792ef4e6,387,701,0.4197106325706595,0.6181600065883358,0.13580246913580246,original_signed_call
niah_mq_q8,31,edac60386a20273eab6693ac7aa1defe83e1e544a917871fcba95c81314bca6e,375,514,0.372291608195341,0.52991940205759,0.10759493670886076,proof
niah_mq_q8,32,2d0c8f43cf8756b7e7bb9c898d93d31385500d63588d9992f1108d4fd52d9e88,396,773,0.36207964601769904,0.5263082229349474,0.10909090909090909,original_signed_call
niah_mq_q8,33,47856dd9ae18cb5cda5df73c063ac9311eba91959c64313111d3271d2acc332e,366,625,0.40551584835301424,0.5885794956165367,0.0967741935483871,proof
niah_mq_q8,34,d3907125c6472fb125bc58c8ec254e238be7a6ef11e9c8c390837d1ac6454b36,396,625,0.42514885382554335,0.6167652478404494,0.1393939393939394,proof
niah_mq_q8,35,f2f0785009d4dd213c29668771c5be362fa850fa2a961e6f24895e03c233c579,372,723,0.4572951739618407,0.6914435708091382,0.1337579617834395,original_signed_call
niah_mq_q8,36,176cacf4028f92623e2f8e11622c29dfa51f364a1db5dda6eed5d6e06bf32e1a,369,717,0.35025282569898875,0.5032263996520441,0.10256410256410256,original_signed_call
niah_mq_q8,37,23020ac9a6a24d29cf87332c7acbedb01f3f9e8d67767a77c65874967cae9ed3,367,715,0.3918126094570928,0.56594118657938,0.11612903225806452,proof
niah_mq_q8,38,8c031b3164bcd8dc914a9a2e1092227ada8ca5898673262a66989459c4c088b4,381,642,0.3355917159763313,0.47633723958951035,0.11875,proof
niah_mq_q8,39,78869c3e3cf9d9e21ec5a94a644a1a4cc639aa8fc380774e1dd2f42ea1648f8e,375,684,0.4281687125321153,0.6354366461688021,0.13291139240506328,proof
niah_mq_q8,40,7a4b4e9dce40ea19a6c469ea47f67624377ff1325d8f228d2c2d6aa908c4c843,384,678,0.4257156619873384,0.6267183777624032,0.13043478260869565,original_signed_call
niah_mq_q8,41,8dbbd0d883b130aae71ab1ef4d4bda0a1083c0d0285a7d2d38ad5850415f8681,358,647,0.353788312804354,0.506022696827048,0.125,original_signed_call
niah_mq_q8,42,27553918f8e6af054a053fa83c91d2f8518378c5afe40574587858b6f6db6b75,378,613,0.39152881169010206,0.5737368431998451,0.1320754716981132,proof
niah_mq_q8,43,a40fe1b195139e0e0856fa857f3bb69e88c81a5919d251649b03d896d073a867,977,808,0.14126932989690721,0.17902728769583076,0.3225806451612903,original_signed_call
niah_mq_q8,44,2274d9f6955bf74503108a49c34383b09a58fb088e7227a5f342b1e892fd53d6,384,756,0.3795748749632245,0.5434847120887932,0.11180124223602485,original_signed_call
niah_mq_q8,45,23508087b8f1c8936a50161c87f3b0345634488ef258a3b3fa6c4a3695072cc3,369,672,0.37020316027088035,0.5419147279468808,0.12179487179487179,original_signed_call
niah_mq_q8,46,d00f8f85dcbe619998a59c1db7a8438741836f066f98819e8c87e702b054d326,372,653,0.44020544360115166,0.6617166814799031,0.12101910828025478,original_signed_call
niah_mq_q8,47,817af7860ae0dabcc982652ec15bc7f487738c3d882806f834ea9be97f3ba13d,369,673,0.4239838613269574,0.6317593946604987,0.1282051282051282,original_signed_call
niah_mq_q8,48,f1268b6f17e88c53dc6696ddf3dd7df5d4ec17fc35689c3be22caf60b550b5ca,381,695,0.4159038572251007,0.6194171022697438,0.11875,proof
niah_mq_q8,49,87f73ffa9b5b302c25f830d02d2547b447a4d09ff3c3c9d2459bb55b81a2f957,375,516,0.467748447204969,0.6470519350018515,0.0949367088607595,original_signed_call
niah_mq_q8,50,dba4286e6c27fbafaac218c538886cfe738e35215a7cde73a68c0ddf566c5c0d,375,657,0.39564095600217275,0.5824087619835189,0.12025316455696203,original_signed_call
niah_mq_q8,51,e17b496e5790d09acae507611805ba04b407c20ca587c7a2aa93cdd55b97296c,369,459,0.33541968162083935,0.46157253869621495,0.10897435897435898,original_signed_call
niah_mq_q8,52,29fd519ccfeba78f97d0de7aeec16c6679c544cfd63a49bf394ce2fea09e8058,379,672,0.387524111325434,0.5590578643281661,0.13836477987421383,proof
niah_mq_q8,53,11958e476c9959518d062614f2fa50ae224a043dcf773d51368ffc361c80ac27,375,655,0.43149350649350654,0.6426465022271157,0.12025316455696203,original_signed_call
niah_mq_q8,54,d2cfb8b5ecbb872d1d08d218f79b457f24661aa8979e9411690a333d91d14054,390,755,0.39165700202957376,0.5602793530721067,0.12269938650306748,proof
niah_mq_q8,55,41fee1803def9f78c31289166063eb40ace8e140f8f4259200b1748221c0554f,381,652,0.41336104513064137,0.6081059611414841,0.11875,original_signed_call
niah_mq_q8,56,432faf0babc024847a0174eba814e4211b54c2dc7a4204501d73ee5467b38ebb,378,839,0.39409722222222215,0.5903683300439253,0.12578616352201258,proof
niah_mq_q8,57,f6dd3b02033a222d1c4c64fac8d622cca5b31d528ee4f5ca8e6bef6238a1bf34,363,759,0.3831677018633541,0.5555445788783855,0.11038961038961038,proof
niah_mq_q8,58,51b9f39c49a5f553adf35c97473aceff4827cd8ef7b68b1a8d048f4e78d514de,381,679,0.4075940482874789,0.5933007963654342,0.11875,original_signed_call
niah_mq_q8,59,c3a0b9a12efbcd565a501a5da0763ff4f59824bd4ffac4532a78cc5022d41368,360,817,0.40181580476467166,0.5952257432892789,0.12418300653594772,proof
niah_mq_q8,60,7cf34be6b64591370d620cf7a3f06fcd1b25cb18e9f0d40f67838a5b446d87ed,369,755,0.3227822007392665,0.44418794610245127,0.12179487179487179,proof
niah_mq_q8,61,16621356b3b9474337857268d1b737536877416dcfb467de0f81869db0eb9041,378,687,0.39428525434642625,0.5699570560172261,0.11320754716981132,proof
niah_mq_q8,62,d67e7724af1b6d79179e1608617712cd4596dff861f5d8fc0229888bb937e3b1,378,731,0.3871621621621622,0.5821715403473726,0.12578616352201258,original_signed_call
niah_mq_q8,63,c5f241e22939f2c1b2f5b68a30db99f0db33cd8c47ff58fba0ad6b1cf366fd42,396,812,0.3943044822256569,0.5742622762978641,0.1393939393939394,original_signed_call
niah_mq_q8,64,9799de84f094ff27e9c1d884c55396dbaae0b06d9296b63a7c6cafcdd8ad3e72,384,633,0.4052996042962126,0.5920325379809503,0.11801242236024845,original_signed_call
niah_mq_q8,65,589172203881b717e5d681417fc21905912133869e742dc76f903e3126cb6a42,378,720,0.3972638248847925,0.5855116292963689,0.1320754716981132,proof
niah_mq_q8,66,103e63735a935192b5bdd2a2c2fb4a998643b7ed03aa2303ca673cbd5b8304d6,384,745,0.3792296918767507,0.5502826146746763,0.12422360248447205,original_signed_call
niah_mq_q8,67,1cb9ed395b7173681cde5e68571709083cbdacc855e2802306a4ee88b758c689,372,553,0.39272307692307695,0.5843977251568226,0.12101910828025478,proof
niah_mq_q8,68,3daf601ae2fa474040c287e8c421926ff4a0dc877aa78077905fd454d233a2b6,381,511,0.3571594877764843,0.5112056120508658,0.10625,original_signed_call
niah_mq_q8,69,e36bf39017c3a15742a0caef84e506adbf21f245171445e3ae784504cf59f4de,381,814,0.3769305019305019,0.53178724125187,0.13125,original_signed_call
niah_mq_q8,70,47676777a41da2250204b11183340e67f4077063bbe741871f450ec339c1ad05,394,823,0.4030404443178582,0.5927566973916422,0.12195121951219512,proof
niah_mq_q8,71,fa44a562875cad3e153da46f8ba14160cb45f3b7b5d6c1bf69f61ece295aa29f,381,746,0.3864061709661103,0.5479755396985081,0.11875,original_signed_call
niah_mq_q8,72,76adc25728502b4243b1dcf12e3be3f5bea5a5f1b9c5c348a9a57ea59ab03523,384,674,0.3584021226415094,0.5031832152747363,0.13664596273291926,proof
niah_mq_q8,73,cdb12c35e5d8cf4eb47f0dea4f9c331fa2a12fa6795764f4f2680761bf11e9fb,372,768,0.32790628706998814,0.47390907647881403,0.10828025477707007,proof
niah_mq_q8,74,a405cc9b75140361b90e46b3fa2572534448eaf8399de0ec66ef4453dc35217f,971,672,0.148875,0.2058944014600128,0.3202614379084967,proof
niah_mq_q8,75,0f680e0648c3acf6579213e7b0147eafd6f7208b17958023cce093cd807a34f8,387,691,0.3902970571904497,0.5693647021224069,0.1419753086419753,original_signed_call
niah_mq_q8,76,cc0189a5714230ea1a1d07cd01d1c36b23ba026a752d195d4066d9d783c50764,375,772,0.3940782422293677,0.595520621857086,0.12025316455696203,original_signed_call
niah_mq_q8,77,22fd4788c81276277dc95722985392208611345bffadd0bc5f038efe2c81ed8d,378,796,0.37511890606420933,0.5380492034511398,0.1069182389937107,original_signed_call
niah_mq_q8,78,1bda07c4782456ad321666e3154bb54eaad2807140711f7ae09364ac1957f1d6,381,613,0.4186002178649238,0.6209324856056573,0.13125,proof
niah_mq_q8,79,bf99b04d7c3fa93d39df2a829fd9eaa1428ec838ef0e65fbf7e1c07d95565843,366,763,0.40467525195968646,0.5960972241154396,0.14193548387096774,original_signed_call
niah_mq_q8,80,dcec8511aee7ff9747b71fe306685b7d02236c20333026cdbed120cf31567817,384,536,0.37102988573102835,0.5255998034508579,0.11801242236024845,original_signed_call
niah_mq_q8,81,c24a8f7df3b4e5bf876171c3a2f33a2c5e8a94c4eb9ef8910f4ecc90bbf9c9cb,366,714,0.38229557931233754,0.5434342801016621,0.11612903225806452,proof
niah_mq_q8,82,9b15724cd3bcfe8aed902354b2f6a738ab83b59ca4f79ced3bd049ad86f6852e,384,653,0.38402346911248986,0.5369035741769,0.10559006211180125,proof
niah_mq_q8,83,ccadbb4bb1bcd4b3ea62843f5ae531db841fb72fd33a7144b6a3efc8c5d6320d,363,703,0.4162851627137341,0.6014771994442825,0.12337662337662338,proof
niah_mq_q8,84,cf8c6e65f4e8913d8944691c38f825693f916dbab54f2cfe13caa0600a775a0e,372,611,0.4260749868904039,0.6280721737215432,0.12101910828025478,original_signed_call
niah_mq_q8,85,d55ee687e0da49b888d7b6bcebe2c3aeec59d8fafe8d980c422cb35c25fff72f,381,614,0.4205026455026456,0.5963739677199122,0.125,proof
niah_mq_q8,86,e80846cabb79a5933418d20b8f7d27281ec320a5785093ae2e85f2cafb9dec0f,381,666,0.42944279346210995,0.64811499150739,0.1320754716981132,original_signed_call
niah_mq_q8,87,c073d2509c6baa04a4ca53c96d9113bcd1a7799007fce473056e8210b93d0c4e,372,760,0.41132786885245903,0.5996532636800067,0.10828025477707007,proof
niah_mq_q8,88,4416950098e5462991b754f2a9acb5fb5f17bb270ecf0aeb529b69e20e52e359,369,757,0.348993993993994,0.48603355469018145,0.09615384615384616,original_signed_call
niah_mq_q8,89,f0e94d474975e966f2ee2131c0787aa1eb70749cce29da4863f45ed98f4dd7e0,375,462,0.3616069039336366,0.523030266803505,0.10126582278481013,original_signed_call
niah_mq_q8,90,abd44e5144f6ac6815a4f1fb839ba7aec44a02a748a4177fcac92c6b05204051,387,682,0.3916963490650044,0.5806276755582451,0.13580246913580246,original_signed_call
niah_mq_q8,91,aaf2eb334da0a6805e271044f78475ea96ee09e59bc2fbd2d0c26f25ea0750fc,387,709,0.38782306163021874,0.5751253501649968,0.12345679012345678,proof
niah_mq_q8,92,91d65bdaa50c88cea2097959a861e0a0fffd39c1352e1c4a8660b4c861ccbc79,968,761,0.10378315132605305,0.13984996138270808,0.3157894736842105,proof
niah_mq_q8,93,7d57f2ba7b3593451a96915c0c14bbff7a90d0637368844f3b1fd38b5b6f0982,381,804,0.3763320941759603,0.5604109084367339,0.125,original_signed_call
niah_mq_q8,94,e7691f923dbe8ec29b8dbbf6fb0463c8bf45018983c386f8375313b3d068b349,369,482,0.3845146166574738,0.5449220172314974,0.09615384615384616,proof
niah_mq_q8,95,e35d7cc5d0403d654a9553b9b24d57fc47188f7abdb112d3d6a22c7c05b008bb,364,722,0.41989361702127653,0.6275269750616506,0.11688311688311688,original_signed_call
niah_mq_q8,96,3e10f551196e428c7350741c71d85a2cd1842cd19352042851e45ea7cacde6fe,375,773,0.3522887323943662,0.5032680281599171,0.0949367088607595,original_signed_call
niah_mq_q8,97,a0d012ee1d7aaf9626cd5d72910d526f5505ba6adb45e551e6be2ec8049a0ebb,384,746,0.46887096774193554,0.643887417775242,0.09316770186335403,proof
niah_mq_q8,98,ee68f9e4564870db775dc0bede36c8ee753a56c588c5a60959918c3c01583c60,360,663,0.4299846153846155,0.5700687510505164,0.08496732026143791,proof
niah_mq_q8,99,3c1df0a317208d33aab7afe1120d0bc5b57eaac35666a1ce48ccc315430eee2d,369,605,0.4057309941520468,0.6024979655470214,0.1346153846153846,original_signed_call
niah_mv_v2,0,12205550a55602986454aabeeba06be6f7c9e2c4056e05655bfe52af7d7a7931,958,237,0.03808641975308642,0.04896736219663913,0.9736842105263158,proof
niah_mv_v2,1,c27f23ca9620699b5e713a7228765fd3ab10c8574136146a6b9365478781dbed,958,238,0.052291242362525456,0.07395452460761179,0.9736842105263158,proof
niah_mv_v2,2,83b1e6ce4e99f1bb4557eb1a488bb1d8d4bc81e15ccdaa50cc65e0758a18b257,954,194,0.04977678571428572,0.07782083106320474,0.9722222222222222,proof
niah_mv_v2,3,54d7ec6e45d108a68aaaaa2fe2674738f413e39314bfbc57ece8a78be9e8c55f,958,274,0.04588974854932302,0.06962949763539539,0.9736842105263158,proof
niah_mv_v2,4,5db19bc930ff5978746516de6409e77af762b3e408f1374582c9d1bb632675c2,356,283,0.04279141104294478,0.08110163695055846,0.575,proof
niah_mv_v2,5,40451a1eb41341915f40b9889d2cc75a8568bd56d172e9fb8b195a2e7a6f9ecd,958,251,0.03248792270531401,0.0453344868520949,0.9736842105263158,proof
niah_mv_v2,6,ac61dec69bc8db2e551b088f6655b58dd194e8dec698976a4df2beea15bf9dc6,954,332,0.025,0.04339326883525112,0.9722222222222222,proof
niah_mv_v2,7,7a8554e20380859b0fefd40d815ccf6afc111c59488c44e3476ad3bfe887a87e,958,252,0.025,0.05107905952023033,1.0,proof
niah_mv_v2,8,7723c39d3e0f60b856952d133ce5d6faf95817be8ba46ee35d00baf227f7e589,360,280,0.04186046511627907,0.08598837730582196,0.47619047619047616,proof
niah_mv_v2,9,2be23c9d61cd97667d21a20cdfb006b0040121013d75dca59b269bf0a7af3b9d,352,239,0.04737762237762237,0.07241401475182378,0.5789473684210527,proof
niah_mv_v2,10,5e04823c6c5a91739f9f1d61f11bd1b49518eeae951aeda04e3378e7f65e3fa7,954,238,0.029358353510895885,0.04395058342723533,1.0,proof
niah_mv_v2,11,f83a80bc93ecc0b4d21078f1405ea856cb2bcfa174afad4cb49fbb8b75aecfd6,348,274,0.09478021978021978,0.13326403674171075,0.4722222222222222,proof
niah_mv_v2,12,831eb9ad03cfdec894ecbfbce04014b33f8691de4f20099d747aafb28a127a23,962,275,0.03192695214105794,0.050970526859586876,0.975,proof
niah_mv_v2,13,b4fdda7e5e77d357002f98344b16bbf48f07baacf3496e9324333ac67ed8607b,958,217,0.043534119629317615,0.06580617083734148,0.9736842105263158,proof
niah_mv_v2,14,720530dbfeb04434071ef968934922caf8bb32f378609eb8fbda9005cf37bdd5,954,188,0.026293103448275866,0.043558068892435395,0.9722222222222222,proof
niah_mv_v2,15,fa5a10c6b7272a94871cd40f2b588401774cc30402d272985ca42322bf75ab9b,352,269,0.06477272727272727,0.10952772897639443,0.47368421052631576,proof
niah_mv_v2,16,9f9ff83f0dd1a2bbe029d1e3c17c818c306ea439cb920ef89fecb6fdfac14b2d,958,232,0.025,0.04817893143552706,1.0,proof
